arm_length_m,test_mass_kg,snr_year
1010.0,70.0,2.6400777970713597e-10
1010.0,71.0,2.6400784887638e-10
1010.0,72.0,2.64007915183685e-10
1010.0,73.0,2.6400797878478663e-10
1010.0,74.0,2.640080398249704e-10
1010.0,75.0,2.6400809843990093e-10
1010.0,76.0,2.6400815475637706e-10
1010.0,77.0,2.6400820889301783e-10
1010.0,78.0,2.64008260960888e-10
1010.0,79.0,2.640083110640676e-10
1010.0,80.0,2.6400835930017267e-10
1010.0,81.0,2.6400840576083145e-10
1010.0,82.0,2.6400845053211916e-10
1010.0,83.0,2.6400849369495753e-10
1010.0,84.0,2.640085353254803e-10
1010.0,85.0,2.6400857549536943e-10
1010.0,86.0,2.6400861427216376e-10
1010.0,87.0,2.640086517195431e-10
1010.0,88.0,2.6400868789759e-10
1010.0,89.0,2.6400872286303023e-10
1010.0,90.0,2.640087566694563e-10
1010.0,91.0,2.6400878936753216e-10
1010.0,92.0,2.640088210051835e-10
1010.0,93.0,2.640088516277731e-10
1010.0,94.0,2.6400888127826415e-10
1010.0,95.0,2.640089099973702e-10
1010.0,96.0,2.640089378236957e-10
1010.0,97.0,2.640089647938655e-10
1010.0,98.0,2.6400899094264536e-10
1010.0,99.0,2.640090163030541e-10
1010.0,100.0,2.6400904090646816e-10
1020.0,10.0,2.6409016259919686e-10
1020.0,11.0,2.6411042690728536e-10
1020.0,12.0,2.641258426990948e-10
1020.0,13.0,2.6413784167804276e-10
1020.0,14.0,2.641473636641813e-10
1020.0,15.0,2.6415504626724995e-10
1020.0,16.0,2.6416133441374944e-10
1020.0,17.0,2.641665462160401e-10
1020.0,18.0,2.6417091399463426e-10
1020.0,19.0,2.641746106147532e-10
1020.0,20.0,2.6417776685187545e-10
1020.0,21.0,2.641804831158069e-10
1020.0,22.0,2.6418283753451017e-10
1020.0,23.0,2.641848916343353e-10
1020.0,24.0,2.641866944000021e-10
1020.0,25.0,2.6418828522176377e-10
1020.0,26.0,2.641896960651559e-10
1020.0,27.0,2.6419095308915525e-10
1020.0,28.0,2.6419207786736864e-10
1020.0,29.0,2.641930883197676e-10
1020.0,30.0,2.641939994308027e-10
1020.0,31.0,2.6419482380808933e-10
1020.0,32.0,2.641955721208698e-10
1020.0,33.0,2.641962534469334e-10
1020.0,34.0,2.641968755492025e-10
1020.0,35.0,2.641974450978211e-10
1020.0,36.0,2.641979678496809e-10
1020.0,37.0,2.6419844879445886e-10
1020.0,38.0,2.641988922741174e-10
1020.0,39.0,2.641993020812418e-10
1020.0,40.0,2.6419968154038964e-10
1020.0,41.0,2.6420003357572597e-10
1020.0,42.0,2.6420036076752453e-10
1020.0,43.0,2.6420066539958127e-10
1020.0,44.0,2.6420094949917256e-10
1020.0,45.0,2.642012148708694e-10
1020.0,46.0,2.642014631252629e-10
1020.0,47.0,2.642016957034584e-10
1020.0,48.0,2.6420191389803596e-10
1020.0,49.0,2.6420211887104737e-10
1020.0,50.0,2.6420231166951986e-10
1020.0,51.0,2.6420249323885325e-10
1020.0,52.0,2.642026644344306e-10
1020.0,53.0,2.6420282603171156e-10
1020.0,54.0,2.642029787350284e-10
1020.0,55.0,2.6420312318527357e-10
1020.0,56.0,2.642032599666354e-10
1020.0,57.0,2.642033896125132e-10
1020.0,58.0,2.642035126107255e-10
1020.0,59.0,2.642036294081053e-10
1020.0,60.0,2.642037404145639e-10
1020.0,61.0,2.642038460066923e-10
1020.0,62.0,2.6420394653095934e-10
1020.0,63.0,2.642040423065572e-10
1020.0,64.0,2.642041336279385e-10
1020.0,65.0,2.64204220767082e-10
1020.0,66.0,2.6420430397552e-10
1020.0,67.0,2.6420438348615533e-10
1020.0,68.0,2.6420445951489315e-10
1020.0,69.0,2.6420453226210777e-10
1020.0,70.0,2.6420460191396477e-10
1020.0,71.0,2.6420466864361244e-10
1020.0,72.0,2.6420473261225964e-10
1020.0,73.0,2.642047939701498e-10
1020.0,74.0,2.64204852857444e-10
1020.0,75.0,2.642049094050224e-10
1020.0,76.0,2.642049637352118e-10
1020.0,77.0,2.642050159624477e-10
1020.0,78.0,2.6420506619387743e-10
1020.0,79.0,2.642051145299106e-10
1020.0,80.0,2.6420516106472037e-10
1020.0,81.0,2.642052058867032e-10
1020.0,82.0,2.6420524907889856e-10
1020.0,83.0,2.642052907193742e-10
1020.0,84.0,2.6420533088157864e-10
1020.0,85.0,2.642053696346656e-10
1020.0,86.0,2.6420540704379213e-10
1020.0,87.0,2.642054431703918e-10
1020.0,88.0,2.6420547807242814e-10
1020.0,89.0,2.6420551180462646e-10
1020.0,90.0,2.642055444186889e-10
1020.0,91.0,2.6420557596349263e-10
1020.0,92.0,2.6420560648527287e-10
1020.0,93.0,2.6420563602779275e-10
1020.0,94.0,2.6420566463249977e-10
1020.0,95.0,2.642056923386719e-10
1020.0,96.0,2.642057191835519e-10
1020.0,97.0,2.642057452024728e-10
1020.0,98.0,2.6420577042897415e-10
1020.0,99.0,2.642057948949105e-10
1020.0,100.0,2.642058186305513e-10
1030.0,10.0,2.642848499046836e-10
1030.0,11.0,2.643044058796902e-10
1030.0,12.0,2.643192827093903e-10
1030.0,13.0,2.643308621194674e-10
1030.0,14.0,2.6434005110979835e-10
1030.0,15.0,2.6434746501675237e-10
1030.0,16.0,2.643535332205486e-10
1030.0,17.0,2.64358562716086e-10
1030.0,18.0,2.643627777033563e-10
1030.0,19.0,2.64366345004434e-10
1030.0,20.0,2.643693908225305e-10
1030.0,21.0,2.643720120565104e-10
1030.0,22.0,2.6437428410227727e-10
1030.0,23.0,2.6437626633451026e-10
1030.0,24.0,2.6437800602475164e-10
1030.0,25.0,2.643795411855563e-10
1030.0,26.0,2.6438090266439187e-10
1030.0,27.0,2.643821157052265e-10
1030.0,28.0,2.6438320112702025e-10
1030.0,29.0,2.6438417622288165e-10
1030.0,30.0,2.6438505545307065e-10
1030.0,31.0,2.6438585098414715e-10
1030.0,32.0,2.643865731120998e-10
1030.0,33.0,2.6438723059713235e-10
1030.0,34.0,2.643878309305769e-10
1030.0,35.0,2.643883805492143e-10
1030.0,36.0,2.643888850085211e-10
1030.0,37.0,2.643893491235986e-10
1030.0,38.0,2.6438977708449337e-10
1030.0,39.0,2.6439017255109474e-10
1030.0,40.0,2.643905387316383e-10
1030.0,41.0,2.643908784479753e-10
1030.0,42.0,2.643911941900968e-10
1030.0,43.0,2.6439148816188947e-10
1030.0,44.0,2.6439176231969504e-10
1030.0,45.0,2.64392018404942e-10
1030.0,46.0,2.643922579718656e-10
1030.0,47.0,2.643924824111458e-10
1030.0,48.0,2.6439269297013364e-10
1030.0,49.0,2.6439289077021925e-10
1030.0,50.0,2.643930768217928e-10
1030.0,51.0,2.6439325203717277e-10
1030.0,52.0,2.6439341724181075e-10
1030.0,53.0,2.643935731840314e-10
1030.0,54.0,2.6439372054352077e-10
1030.0,55.0,2.64393859938745e-10
1030.0,56.0,2.6439399193345015e-10
1030.0,57.0,2.6439411704237033e-10
1030.0,58.0,2.64394235736254e-10
1030.0,59.0,2.643943484462982e-10
1030.0,60.0,2.6439445556807006e-10
1030.0,61.0,2.643945574649825e-10
1030.0,62.0,2.6439465447138026e-10
1030.0,63.0,2.64394746895286e-10
1030.0,64.0,2.643948350208483e-10
1030.0,65.0,2.6439491911052835e-10
1030.0,66.0,2.6439499940705646e-10
1030.0,67.0,2.6439507613518537e-10
1030.0,68.0,2.643951495032648e-10
1030.0,69.0,2.643952197046574e-10
1030.0,70.0,2.643952869190137e-10
1030.0,71.0,2.643953513134232e-10
1030.0,72.0,2.6439541304345303e-10
1030.0,73.0,2.643954722540893e-10
1030.0,74.0,2.6439552908058816e-10
1030.0,75.0,2.6439558364924954e-10
1030.0,76.0,2.643956360781197e-10
1030.0,77.0,2.643956864776294e-10
1030.0,78.0,2.6439573495117656e-10
1030.0,79.0,2.643957815956568e-10
1030.0,80.0,2.64395826501948e-10
1030.0,81.0,2.6439586975535285e-10
1030.0,82.0,2.6439591143600515e-10
1030.0,83.0,2.643959516192406e-10
1030.0,84.0,2.6439599037593747e-10
1030.0,85.0,2.6439602777282957e-10
1030.0,86.0,2.6439606387279336e-10
1030.0,87.0,2.6439609873511303e-10
1030.0,88.0,2.6439613241572345e-10
1030.0,89.0,2.643961649674348e-10
1030.0,90.0,2.6439619644014005e-10
1030.0,91.0,2.6439622688100563e-10
1030.0,92.0,2.643962563346492e-10
1030.0,93.0,2.643962848433021e-10
1030.0,94.0,2.6439631244696133e-10
1030.0,95.0,2.6439633918353047e-10
1030.0,96.0,2.6439636508894883e-10
1030.0,97.0,2.6439639019731306e-10
1030.0,98.0,2.6439641454098904e-10
1030.0,99.0,2.6439643815071635e-10
1030.0,100.0,2.6439646105570537e-10
1040.0,10.0,2.644747020806924e-10
1040.0,11.0,2.644935798340493e-10
1040.0,12.0,2.6450794062047477e-10
1040.0,13.0,2.645191183078664e-10
1040.0,14.0,2.6452798846898687e-10
1040.0,15.0,2.645351451127112e-10
1040.0,16.0,2.645410027334393e-10
1040.0,17.0,2.64545857681073e-10
1040.0,18.0,2.645499263802766e-10
1040.0,19.0,2.6455336986692106e-10
1040.0,20.0,2.645563099663914e-10
1040.0,21.0,2.645588402159405e-10
1040.0,22.0,2.645610333956309e-10
1040.0,23.0,2.6456294682001004e-10
1040.0,24.0,2.6456462612033455e-10
1040.0,25.0,2.645661079900839e-10
1040.0,26.0,2.6456742220623703e-10
1040.0,27.0,2.645685931366941e-10
1040.0,28.0,2.6456964087788637e-10
1040.0,29.0,2.6457058212274035e-10
1040.0,30.0,2.6457143082963714e-10
1040.0,31.0,2.6457219874285553e-10
1040.0,32.0,2.645728958010191e-10
1040.0,33.0,2.6457353046026563e-10
1040.0,34.0,2.6457410995189894e-10
1040.0,35.0,2.645746404892715e-10
1040.0,36.0,2.645751274350195e-10
1040.0,37.0,2.645755754371012e-10
1040.0,38.0,2.6457598854011556e-10
1040.0,39.0,2.6457637027690506e-10
1040.0,40.0,2.6457672374433623e-10
1040.0,41.0,2.6457705166630274e-10
1040.0,42.0,2.645773564463575e-10
1040.0,43.0,2.6457764021187995e-10
1040.0,44.0,2.6457790485129775e-10
1040.0,45.0,2.6457815204558535e-10
1040.0,46.0,2.6457838329502217e-10
1040.0,47.0,2.645785999420096e-10
1040.0,48.0,2.64578803190596e-10
1040.0,49.0,2.6457899412324097e-10
1040.0,50.0,2.645791737152579e-10
1040.0,51.0,2.645793428472925e-10
1040.0,52.0,2.645795023161397e-10
1040.0,53.0,2.645796528441446e-10
1040.0,54.0,2.6457979508739644e-10
1040.0,55.0,2.645799296428903e-10
1040.0,56.0,2.6458005705480026e-10
1040.0,57.0,2.645801778199903e-10
1040.0,58.0,2.6458029239286573e-10
1040.0,59.0,2.645804011896533e-10
1040.0,60.0,2.6458050459218694e-10
1040.0,61.0,2.645806029512628e-10
1040.0,62.0,2.645806965896176e-10
1040.0,63.0,2.6458078580458024e-10
1040.0,64.0,2.645808708704342e-10
1040.0,65.0,2.6458095204052845e-10
1040.0,66.0,2.645810295491661e-10
1040.0,67.0,2.6458110361329673e-10
1040.0,68.0,2.645811744340365e-10
1040.0,69.0,2.6458124219803496e-10
1040.0,70.0,2.645813070787053e-10
1040.0,71.0,2.6458136923733584e-10
1040.0,72.0,2.645814288240928e-10
1040.0,73.0,2.645814859789282e-10
1040.0,74.0,2.6458154083240257e-10
1040.0,75.0,2.6458159350643085e-10
1040.0,76.0,2.645816441149606e-10
1040.0,77.0,2.6458169276458873e-10
1040.0,78.0,2.645817395551232e-10
1040.0,79.0,2.645817845800955e-10
1040.0,80.0,2.645818279272283e-10
1040.0,81.0,2.645818696788626e-10
1040.0,82.0,2.6458190991235035e-10
1040.0,83.0,2.645819487004111e-10
1040.0,84.0,2.6458198611146267e-10
1040.0,85.0,2.645820222099216e-10
1040.0,86.0,2.645820570564818e-10
1040.0,87.0,2.645820907083687e-10
1040.0,88.0,2.6458212321957525e-10
1040.0,89.0,2.6458215464107823e-10
1040.0,90.0,2.6458218502103814e-10
1040.0,91.0,2.6458221440498414e-10
1040.0,92.0,2.6458224283598426e-10
1040.0,93.0,2.645822703548039e-10
1040.0,94.0,2.645822970000515e-10
1040.0,95.0,2.6458232280831445e-10
1040.0,96.0,2.645823478142843e-10
1040.0,97.0,2.6458237205087386e-10
1040.0,98.0,2.6458239554932527e-10
1040.0,99.0,2.645824183393109e-10
1040.0,100.0,2.645824404490268e-10
1050.0,10.0,2.646598909607321e-10
1050.0,11.0,2.6467811911173454e-10
1050.0,12.0,2.646919856374354e-10
1050.0,13.0,2.64702778563198e-10
1050.0,14.0,2.647113433588636e-10
1050.0,15.0,2.6471825360489106e-10
1050.0,16.0,2.647239095376279e-10
1050.0,17.0,2.6472859731104096e-10
1050.0,18.0,2.647325259025554e-10
1050.0,19.0,2.6473585080604623e-10
1050.0,20.0,2.6473868965387156e-10
1050.0,21.0,2.6474113276359686e-10
1050.0,22.0,2.64743250409896e-10
1050.0,23.0,2.647450979341827e-10
1050.0,24.0,2.647467193967027e-10
1050.0,25.0,2.647481502275739e-10
1050.0,26.0,2.647494191785041e-10
1050.0,27.0,2.6475054977833267e-10
1050.0,28.0,2.6475156143148626e-10
1050.0,29.0,2.647524702560649e-10
1050.0,30.0,2.647532897297756e-10
1050.0,31.0,2.6475403119245794e-10
1050.0,32.0,2.6475470424046964e-10
1050.0,33.0,2.6475531703873126e-10
1050.0,34.0,2.647558765695056e-10
1050.0,35.0,2.6475638883215826e-10
1050.0,36.0,2.647568590046344e-10
1050.0,37.0,2.6475729157481225e-10
1050.0,38.0,2.647576904479894e-10
1050.0,39.0,2.6475805903533154e-10
1050.0,40.0,2.64758400327042e-10
1050.0,41.0,2.647587169531971e-10
1050.0,42.0,2.647590112345646e-10
1050.0,43.0,2.647592852252504e-10
1050.0,44.0,2.647595407486384e-10
1050.0,45.0,2.6475977942780384e-10
1050.0,46.0,2.647600027113509e-10
1050.0,47.0,2.6476021189544304e-10
1050.0,48.0,2.647604081426559e-10
1050.0,49.0,2.647605924981644e-10
1050.0,50.0,2.647607659036873e-10
1050.0,51.0,2.647609292095367e-10
1050.0,52.0,2.6476108318506187e-10
1050.0,53.0,2.6476122852772643e-10
1050.0,54.0,2.6476136587102057e-10
1050.0,55.0,2.6476149579137524e-10
1050.0,56.0,2.6476161881422036e-10
1050.0,57.0,2.6476173541930493e-10
1050.0,58.0,2.6476184604538183e-10
1050.0,59.0,2.6476195109434043e-10
1050.0,60.0,2.647620509348621e-10
1050.0,61.0,2.647621459056592e-10
1050.0,62.0,2.6476223631835157e-10
1050.0,63.0,2.6476232246002596e-10
1050.0,64.0,2.647624045955178e-10
1050.0,65.0,2.647624829694491e-10
1050.0,66.0,2.6476255780805203e-10
1050.0,67.0,2.6476262932080293e-10
1050.0,68.0,2.647626977018903e-10
1050.0,69.0,2.647627631315337e-10
1050.0,70.0,2.647628257771733e-10
1050.0,71.0,2.647628857945412e-10
1050.0,72.0,2.64762943328631e-10
1050.0,73.0,2.647629985145738e-10
1050.0,74.0,2.6476305147843254e-10
1050.0,75.0,2.6476310233792253e-10
1050.0,76.0,2.647631512030661e-10
1050.0,77.0,2.6476319817678837e-10
1050.0,78.0,2.647632433554592e-10
1050.0,79.0,2.647632868293879e-10
1050.0,80.0,2.6476332868327547e-10
1050.0,81.0,2.6476336899662655e-10
1050.0,82.0,2.6476340784412813e-10
1050.0,83.0,2.647634452959953e-10
1050.0,84.0,2.647634814182886e-10
1050.0,85.0,2.647635162732058e-10
1050.0,86.0,2.647635499193498e-10
1050.0,87.0,2.647635824119751e-10
1050.0,88.0,2.6476361380321446e-10
1050.0,89.0,2.647636441422887e-10
1050.0,90.0,2.6476367347569923e-10
1050.0,91.0,2.6476370184740684e-10
1050.0,92.0,2.6476372929899606e-10
1050.0,93.0,2.6476375586982793e-10
1050.0,94.0,2.647637815971809e-10
1050.0,95.0,2.64763806516382e-10
1050.0,96.0,2.647638306609277e-10
1050.0,97.0,2.6476385406259714e-10
1050.0,98.0,2.647638767515561e-10
1050.0,99.0,2.647638987564548e-10
1050.0,100.0,2.6476392010451816e-10
1060.0,10.0,2.648404720858344e-10
1060.0,11.0,2.6485807783802934e-10
1060.0,12.0,2.6487147080749653e-10
1060.0,13.0,2.6488189509294484e-10
1060.0,14.0,2.6489016732012955e-10
1060.0,15.0,2.648968414957629e-10
1060.0,16.0,2.649023041948807e-10
1060.0,17.0,2.649068318023725e-10
1060.0,18.0,2.649106261602843e-10
1060.0,19.0,2.649138374526179e-10
1060.0,20.0,2.649165792943578e-10
1060.0,21.0,2.6491893891827966e-10
1060.0,22.0,2.6492098419865244e-10
1060.0,23.0,2.6492276858644525e-10
1060.0,24.0,2.649243346367364e-10
1060.0,25.0,2.6492571656923573e-10
1060.0,26.0,2.6492694215335736e-10
1060.0,27.0,2.6492803411405417e-10
1060.0,28.0,2.649290111927583e-10
1060.0,29.0,2.64929888956844e-10
1060.0,30.0,2.649306804234965e-10
1060.0,31.0,2.649313965450739e-10
1060.0,32.0,2.649320465900201e-10
1060.0,33.0,2.649326384442489e-10
1060.0,34.0,2.649331788514254e-10
1060.0,35.0,2.649336736059016e-10
1060.0,36.0,2.649341277086765e-10
1060.0,37.0,2.649345454942619e-10
1060.0,38.0,2.649349307344957e-10
1060.0,39.0,2.649352867239692e-10
1060.0,40.0,2.649356163506967e-10
1060.0,41.0,2.6493592215487104e-10
1060.0,42.0,2.649362063779471e-10
1060.0,43.0,2.649364710038304e-10
1060.0,44.0,2.649367177935889e-10
1060.0,45.0,2.6493694831482746e-10
1060.0,46.0,2.6493716396664183e-10
1060.0,47.0,2.6493736600089735e-10
1060.0,48.0,2.649375555404362e-10
1060.0,49.0,2.649377335947125e-10
1060.0,50.0,2.6493790107325947e-10
1060.0,51.0,2.6493805879732784e-10
1060.0,52.0,2.649382075099725e-10
1060.0,53.0,2.6493834788481915e-10
1060.0,54.0,2.649384805337068e-10
1060.0,55.0,2.6493860601336517e-10
1060.0,56.0,2.64938724831266e-10
1060.0,57.0,2.649388374507611e-10
1060.0,58.0,2.649389442956077e-10
1060.0,59.0,2.649390457539591e-10
1060.0,60.0,2.649391421818958e-10
1060.0,61.0,2.649392339065533e-10
1060.0,62.0,2.6493932122890066e-10
1060.0,63.0,2.6493940442621237e-10
1060.0,64.0,2.649394837542723e-10
1060.0,65.0,2.6493955944934113e-10
1060.0,66.0,2.6493963172991877e-10
1060.0,67.0,2.649397007983219e-10
1060.0,68.0,2.6493976684210176e-10
1060.0,69.0,2.649398300353182e-10
1060.0,70.0,2.6493989053968835e-10
1060.0,71.0,2.6493994850562145e-10
1060.0,72.0,2.6494000407315533e-10
1060.0,73.0,2.6494005737280223e-10
1060.0,74.0,2.649401085263165e-10
1060.0,75.0,2.6494015764738993e-10
1060.0,76.0,2.6494020484228437e-10
1060.0,77.0,2.6494025021040693e-10
1060.0,78.0,2.649402938448334e-10
1060.0,79.0,2.649403358327867e-10
1060.0,80.0,2.649403762560723e-10
1060.0,81.0,2.649404151914779e-10
1060.0,82.0,2.649404527111374e-10
1060.0,83.0,2.649404888828658e-10
1060.0,84.0,2.6494052377046595e-10
1060.0,85.0,2.6494055743400967e-10
1060.0,86.0,2.6494058993009673e-10
1060.0,87.0,2.6494062131209295e-10
1060.0,88.0,2.649406516303494e-10
1060.0,89.0,2.6494068093240424e-10
1060.0,90.0,2.649407092631697e-10
1060.0,91.0,2.6494073666510385e-10
1060.0,92.0,2.6494076317836994e-10
1060.0,93.0,2.649407888409836e-10
1060.0,94.0,2.64940813688949e-10
1060.0,95.0,2.649408377563858e-10
1060.0,96.0,2.649408610756456e-10
1060.0,97.0,2.64940883677421e-10
1060.0,98.0,2.649409055908471e-10
1060.0,99.0,2.6494092684359466e-10
1060.0,100.0,2.6494094746195796e-10
1070.0,10.0,2.6501584800756815e-10
1070.0,11.0,2.650328571867455e-10
1070.0,12.0,2.650457962554145e-10
1070.0,13.0,2.6505586720475847e-10
1070.0,14.0,2.6506385901165683e-10
1070.0,15.0,2.650703069205182e-10
1070.0,16.0,2.650755844116097e-10
1070.0,17.0,2.650799585059914e-10
1070.0,18.0,2.650836242063955e-10
1070.0,19.0,2.6508672660731595e-10
1070.0,20.0,2.650893754731151e-10
1070.0,21.0,2.6509165507984034e-10
1070.0,22.0,2.6509363100101686e-10
1070.0,23.0,2.650953548756666e-10
1070.0,24.0,2.6509686781620504e-10
1070.0,25.0,2.6509820288220263e-10
1070.0,26.0,2.650993869015772e-10
1070.0,27.0,2.651004418287849e-10
1070.0,28.0,2.6510138576980314e-10
1070.0,29.0,2.651022337641567e-10
1070.0,30.0,2.651029983876408e-10
1070.0,31.0,2.6510369022122883e-10
1070.0,32.0,2.651043182190738e-10
1070.0,33.0,2.6510488999967467e-10
1070.0,34.0,2.651054120780119e-10
1070.0,35.0,2.6510589005194205e-10
1070.0,36.0,2.6510632875286984e-10
1070.0,37.0,2.6510673236831274e-10
1070.0,38.0,2.6510710454219483e-10
1070.0,39.0,2.6510744845737686e-10
1070.0,40.0,2.6510776690392994e-10
1070.0,41.0,2.65108062335899e-10
1070.0,42.0,2.651083369187215e-10
1070.0,43.0,2.6510859256901965e-10
1070.0,44.0,2.651088309881351e-10
1070.0,45.0,2.651090536905073e-10
1070.0,46.0,2.651092620277814e-10
1070.0,47.0,2.6510945720936486e-10
1070.0,48.0,2.651096403200181e-10
1070.0,49.0,2.651098123349585e-10
1070.0,50.0,2.651099741328717e-10
1070.0,51.0,2.6511012650715473e-10
1070.0,52.0,2.6511027017566053e-10
1070.0,53.0,2.651104057891679e-10
1070.0,54.0,2.651105339387643e-10
1070.0,55.0,2.651106551622971e-10
1070.0,56.0,2.651107699500257e-10
1070.0,57.0,2.65110878749587e-10
1070.0,58.0,2.651109819703652e-10
1070.0,59.0,2.6511107998734877e-10
1070.0,60.0,2.651111731445406e-10
1070.0,61.0,2.651112617579809e-10
1070.0,62.0,2.651113461184304e-10
1070.0,63.0,2.651114264937593e-10
1070.0,64.0,2.6511150313107553e-10
1070.0,65.0,2.651115762586267e-10
1070.0,66.0,2.6511164608750155e-10
1070.0,67.0,2.651117128131546e-10
1070.0,68.0,2.651117766167756e-10
1070.0,69.0,2.6511183766652096e-10
1070.0,70.0,2.6511189611862223e-10
1070.0,71.0,2.6511195211838745e-10
1070.0,72.0,2.651120058011044e-10
1070.0,73.0,2.6511205729285866e-10
1070.0,74.0,2.6511210671127476e-10
1070.0,75.0,2.651121541661883e-10
1070.0,76.0,2.651121997602571e-10
1070.0,77.0,2.651122435895162e-10
1070.0,78.0,2.651122857438846e-10
1070.0,79.0,2.6511232630762665e-10
1070.0,80.0,2.6511236535977323e-10
1070.0,81.0,2.6511240297450733e-10
1070.0,82.0,2.6511243922151633e-10
1070.0,83.0,2.65112474166315e-10
1070.0,84.0,2.6511250787054205e-10
1070.0,85.0,2.6511254039223165e-10
1070.0,86.0,2.6511257178606394e-10
1070.0,87.0,2.651126021035944e-10
1070.0,88.0,2.6511263139346645e-10
1070.0,89.0,2.651126597016058e-10
1070.0,90.0,2.651126870714013e-10
1070.0,91.0,2.6511271354387077e-10
1070.0,92.0,2.651127391578153e-10
1070.0,93.0,2.651127639499609e-10
1070.0,94.0,2.6511278795509067e-10
1070.0,95.0,2.6511281120616694e-10
1070.0,96.0,2.651128337344439e-10
1070.0,97.0,2.6511285556957323e-10
1070.0,98.0,2.6511287673970167e-10
1070.0,99.0,2.651128972715613e-10
1070.0,100.0,2.6511291719055483e-10
1080.0,10.0,2.651875783729864e-10
1080.0,11.0,2.6520401564149094e-10
1080.0,12.0,2.65216519578865e-10
1080.0,13.0,2.6522625180623057e-10
1080.0,14.0,2.6523397479308976e-10
1080.0,15.0,2.6524020579649587e-10
1080.0,16.0,2.6524530574299323e-10
1080.0,17.0,2.652495326768134e-10
1080.0,18.0,2.6525307504410314e-10
1080.0,19.0,2.6525607306028216e-10
1080.0,20.0,2.6525863279832717e-10
1080.0,21.0,2.6526083569984383e-10
1080.0,22.0,2.6526274513278105e-10
1080.0,23.0,2.652644109991698e-10
1080.0,24.0,2.652658730284477e-10
1080.0,25.0,2.6526716316804603e-10
1080.0,26.0,2.6526830734334297e-10
1080.0,27.0,2.652693267701809e-10
1080.0,28.0,2.652702389453789e-10
1080.0,29.0,2.652710584024569e-10
1080.0,30.0,2.652717972940867e-10
1080.0,31.0,2.6527246584522843e-10
1080.0,32.0,2.6527307270875153e-10
1080.0,33.0,2.6527362524680885e-10
1080.0,34.0,2.652741297551615e-10
1080.0,35.0,2.6527459164330387e-10
1080.0,36.0,2.652750155800665e-10
1080.0,37.0,2.652754056120574e-10
1080.0,38.0,2.652757652605815e-10
1080.0,39.0,2.652760976013942e-10
1080.0,40.0,2.6527640533067806e-10
1080.0,41.0,2.652766908198962e-10
1080.0,42.0,2.6527695616161554e-10
1080.0,43.0,2.6527720320796066e-10
1080.0,44.0,2.652774336030192e-10
1080.0,45.0,2.6527764881026635e-10
1080.0,46.0,2.6527785013586093e-10
1080.0,47.0,2.652780387485103e-10
1080.0,48.0,2.6527821569646984e-10
1080.0,49.0,2.652783819221376e-10
1080.0,50.0,2.652785382746287e-10
1080.0,51.0,2.6527868552063934e-10
1080.0,52.0,2.652788243538645e-10
1080.0,53.0,2.652789554031816e-10
1080.0,54.0,2.652790792397859e-10
1080.0,55.0,2.652791963834237e-10
1080.0,56.0,2.652793073078557e-10
1080.0,57.0,2.6527941244565357e-10
1080.0,58.0,2.6527951219242404e-10
1080.0,59.0,2.652796069105355e-10
1080.0,60.0,2.6527969693241367e-10
1080.0,61.0,2.652797825634625e-10
1080.0,62.0,2.6527986408465745e-10
1080.0,63.0,2.6527994175485326e-10
1080.0,64.0,2.652800158128417e-10
1080.0,65.0,2.652800864791889e-10
1080.0,66.0,2.652801539578791e-10
1080.0,67.0,2.6528021843778885e-10
1080.0,68.0,2.6528028009401e-10
1080.0,69.0,2.652803390890395e-10
1080.0,70.0,2.6528039557385116e-10
1080.0,71.0,2.6528044968886235e-10
1080.0,72.0,2.6528050156480785e-10
1080.0,73.0,2.6528055132352983e-10
1080.0,74.0,2.652805990786939e-10
1080.0,75.0,2.652806449364394e-10
1080.0,76.0,2.6528068899596875e-10
1080.0,77.0,2.6528073135008515e-10
1080.0,78.0,2.652807720856813e-10
1080.0,79.0,2.6528081128418547e-10
1080.0,80.0,2.6528084902196884e-10
1080.0,81.0,2.6528088537071754e-10
1080.0,82.0,2.652809203977738e-10
1080.0,83.0,2.652809541664471e-10
1080.0,84.0,2.65280986736302e-10
1080.0,85.0,2.6528101816341924e-10
1080.0,86.0,2.6528104850063873e-10
1080.0,87.0,2.6528107779778097e-10
1080.0,88.0,2.6528110610185183e-10
1080.0,89.0,2.652811334572317e-10
1080.0,90.0,2.652811599058491e-10
1080.0,91.0,2.6528118548734126e-10
1080.0,92.0,2.6528121023920326e-10
1080.0,93.0,2.6528123419692535e-10
1080.0,94.0,2.652812573941197e-10
1080.0,95.0,2.652812798626393e-10
1080.0,96.0,2.652813016326866e-10
1080.0,97.0,2.6528132273291523e-10
1080.0,98.0,2.652813431905245e-10
1080.0,99.0,2.652813630313471e-10
1080.0,100.0,2.6528138227993035e-10
1090.0,10.0,2.6535393593861484e-10
1090.0,11.0,2.653698246556829e-10
1090.0,12.0,2.6538191123917337e-10
1090.0,13.0,2.653913185860252e-10
1090.0,14.0,2.6539878373964734e-10
1090.0,15.0,2.654048067037851e-10
1090.0,16.0,2.654097363637382e-10
1090.0,17.0,2.654138221534679e-10
1090.0,18.0,2.654172462303265e-10
1090.0,19.0,2.6542014412997234e-10
1090.0,20.0,2.6542261838481507e-10
1090.0,21.0,2.654247477178405e-10
1090.0,22.0,2.6542659338155647e-10
1090.0,23.0,2.6542820361199507e-10
