source_id,x_m,y_m,z_m,distance_to_detector_m,distance_offset_m,propagation_compensation_s,theta_src,phi_src,theta_rot,phi_rot,gw_phase_offset_rad,rotor_phase_offset_rad
86,3.75,-7.5,15.0,4015.0453680562596,15.045368056259576,5.018468330973841e-08,0.011055528726657365,6.1134044955178535,1.7234173775320405,0.014170929990252068,0.0001891917988903254,9.45958994451627e-05
87,11.25,-7.5,15.0,4015.1340945913716,15.13409459137165,5.0480635728391094e-08,0.012900353805657912,6.137873432813684,1.723394521982139,0.01417591539222821,0.00019030751322342707,9.515375661171354e-05
88,-11.25,0.0,15.0,4014.9029350097526,14.902935009752582,4.9709589759014615e-08,0.007160715836626072,0.0,1.729817525277414,0.014342950922835652,0.00018740073839985927,9.370036919992964e-05
89,-3.75,0.0,15.0,4014.9636446112404,14.963644611240397,4.991209009753301e-08,0.009028680964511758,0.0,1.7298359023046996,0.014347977866639713,0.00018816414669086588,9.408207334543294e-05
90,3.75,0.0,15.0,4015.0383631479817,15.038363147981727,5.016131803863151e-08,0.01089658308544975,0.0,1.7298339147868564,0.01434916904152425,0.0001891037138934551,9.455185694672755e-05
91,11.25,0.0,15.0,4015.127089837889,15.127089837888889,5.0457270973612035e-08,0.012764409168935141,0.0,1.7298329682500815,0.014349604767267227,0.0001902194301730669,9.510971508653344e-05
92,-11.25,7.5,15.0,4014.909940154315,14.909940154314882,4.973295581826178e-08,0.007400361994103097,0.2551880544322799,1.7296245672252137,0.014307488677227455,0.00018748882636794836,9.374441318397418e-05
93,-3.75,7.5,15.0,4014.9706496498793,14.970649649879306,4.993545580346666e-08,0.009219894012786426,0.20402162844139154,1.7298416390964297,0.014349482544174367,0.0001882522333269944,9.41261166634972e-05
94,3.75,7.5,15.0,4015.0453680562596,15.045368056259576,5.018468330973841e-08,0.011055528726657365,0.16978081166173264,1.7296530812379267,0.014286105462705374,0.0001891917988903254,9.45958994451627e-05
95,11.25,7.5,15.0,4015.1340945913716,15.13409459137165,5.0480635728391094e-08,0.012900353805657912,0.14531187436590215,1.7295577663987443,0.014304341754024213,0.00019030751322342707,9.515375661171354e-05
96,-11.25,15.0,15.0,4014.930955514668,14.930955514667858,4.980305375139379e-08,0.008076743111096164,0.48089678997936647,1.7298622570183773,0.014416205615718,0.00018775308935005958,9.387654467502979e-05
97,-3.75,15.0,15.0,4014.9916646924657,14.991664692465747,5.000555267667027e-08,0.009771102555178218,0.39234664174698247,1.7298400102684897,0.014348655498272713,0.00018851649231326967,9.425824615663483e-05
98,3.75,15.0,15.0,4015.066382707766,15.066382707766024,5.02547788784724e-08,0.011519209846635223,0.33030202981483875,1.7298315080418065,0.014349173704568717,0.00018945605295886606,9.472802647943303e-05
99,11.25,15.0,15.0,4015.1551087784983,15.155108778498288,5.0550729748159734e-08,0.013299849305871175,0.28473394539651126,1.7298335033407246,0.014372714776068463,0.00019057176145250595,9.528588072625297e-05
